time,observation,q,qd,q_des,qd_des,Kp,Kd,action,torque
7.248722553253174,"[ 5.64030766e-01  4.54480294e-04 -7.74441753e-03  8.25717330e-01
 -8.69877487e-02  1.18668640e+00 -1.84443665e+00  1.63617179e-01
  1.07469070e+00 -1.85179961e+00 -6.94097430e-02  1.05227292e+00
 -1.86483836e+00  1.05295889e-01  9.30254757e-01 -1.90740681e+00
  1.93804614e-02  3.50227728e-02 -7.09977984e-01  5.98202527e-01
  8.39203060e-01 -1.40010137e-02  5.32321453e-01 -3.81857157e+00
  5.65078115e+00 -1.50267854e-01  0.00000000e+00 -1.76640630e+00
 -0.00000000e+00 -1.16973221e+00 -3.82031262e-01  1.06857145e+00
 -2.79616070e+00  1.11718750e+00 -9.92114544e-01  1.25334322e-01]","[-0.08698775  1.1866864  -1.84443665  0.16361718  1.0746907  -1.85179961
 -0.06940974  1.05227292 -1.86483836  0.10529589  0.93025476 -1.90740681]","[ 0.53232145 -3.81857157  5.65078115 -0.15026785  0.         -1.7664063
 -0.         -1.16973221 -0.38203126  1.06857145 -2.7961607   1.1171875 ]","(-0.07737559080123901, 1.0803383588790894, -1.6601123809814453, -0.008146450854837894, 1.1163320541381836, -1.6866326332092285, 0.022943170741200447, 0.8934944272041321, -1.7574844360351562, 0.18496248126029968, 0.8920678496360779, -1.6378870010375977)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.31007448 -0.20121913 -0.17621869 -0.12400586 -0.11799955  0.0612786
 -0.02344197  0.40760049 -0.16509049]","[  2.74081115 -24.11113119  38.88693094 -20.89067549   4.95532119
  14.35565102  10.98999673 -22.40383679  11.62902337  12.68603881
 -12.93272412  35.4244194 ]"
7.25836181640625,"[ 5.64124405e-01 -2.09602877e-03 -2.99729221e-03  8.25681686e-01
 -8.95271152e-02  1.17438626e+00 -1.83408213e+00  1.62082925e-01
  1.07401836e+00 -1.86506855e+00 -6.93854913e-02  1.03948319e+00
 -1.86683261e+00  1.13097884e-01  9.08745229e-01 -1.89609373e+00
  1.93672869e-02  3.50298621e-02 -7.09872484e-01  2.73296863e-01
  9.98992741e-01 -1.18704848e-02 -1.70107150e+00 -2.22946435e-01
 -2.22031260e+00 -2.16071427e-01 -1.58124998e-01 -1.89375007e+00
  4.91071418e-02 -1.63035715e+00 -1.12500004e-01  1.05678570e+00
 -1.83071434e+00  1.24531257e+00 -9.99684274e-01 -2.51275394e-02]","[-0.08952712  1.17438626 -1.83408213  0.16208293  1.07401836 -1.86506855
 -0.06938549  1.03948319 -1.86683261  0.11309788  0.90874523 -1.89609373]","[-1.7010715  -0.22294644 -2.2203126  -0.21607143 -0.158125   -1.89375007
  0.04910714 -1.63035715 -0.1125      1.0567857  -1.83071434  1.24531257]","(-0.08777044713497162, 1.0796881914138794, -1.6599838733673096, -0.08978642523288727, 1.0986214876174927, -1.7520745992660522, 0.035616982728242874, 0.9487113952636719, -1.7720179557800293, 0.1808573305606842, 0.8921221494674683, -1.647761583328247)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.30938712 -0.12520188 -0.23671517 -0.116804   -0.1445044  -0.14439094
  0.00810148  0.39460406 -0.21316521]","[ -4.894171   -11.93790981  14.05675435 -30.62066701   2.45339729
   7.7650305   12.64261584 -15.69291496  10.94544431  11.23373128
  -7.47028953  33.28746271]"
7.269237518310547,"[ 5.64062893e-01 -6.59560040e-03 -6.97880809e-04  8.25705171e-01
 -9.82096419e-02  1.17230880e+00 -1.84566367e+00  1.59469813e-01
  1.07173049e+00 -1.88524055e+00 -6.80429861e-02  1.02424014e+00
 -1.86514521e+00  1.20729931e-01  8.89177501e-01 -1.88086891e+00
  1.93571094e-02  3.50536630e-02 -7.09728837e-01 -3.56274366e-01
  9.71295834e-01  8.08075219e-02 -3.73214304e-01 -8.07321429e-01
 -5.39843738e-01 -3.61428589e-01  3.43750007e-02 -1.47265625e+00
  9.13392901e-02 -1.29053569e+00  6.66406274e-01  6.70803607e-01
 -1.66080356e+00  1.25312507e+00 -9.92114842e-01 -1.25332251e-01]","[-0.09820964  1.1723088  -1.84566367  0.15946981  1.07173049 -1.88524055
 -0.06804299  1.02424014 -1.86514521  0.12072993  0.8891775  -1.88086891]","[-0.3732143  -0.80732143 -0.53984374 -0.36142859  0.034375   -1.47265625
  0.09133929 -1.29053569  0.66640627  0.67080361 -1.66080356  1.25312507]","(-0.09045867621898651, 1.070969581604004, -1.6471697092056274, -0.05937248840928078, 1.1232861280441284, -1.7205286026000977, 0.029999691992998123, 0.9570886492729187, -1.7639034986495972, 0.19073495268821716, 0.8671748042106628, -1.6294896602630615)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.30861601 -0.18177073 -0.25282305 -0.09611466 -0.15320821 -0.06848765
 -0.00581837  0.42532641 -0.16983411]","[ -0.197278   -14.48133159  22.00124973 -27.12651965   6.23824539
  15.18275356  11.94109656 -11.862634    14.04698205  10.34300844
  -7.60073161  33.67350614]"
7.278344392776489,"[ 5.63508689e-01 -1.10201724e-02  1.83858821e-04  8.26036572e-01
 -1.00580879e-01  1.16407728e+00 -1.84761965e+00  1.57611161e-01
  1.07167006e+00 -1.89314055e+00 -6.55126721e-02  1.00994599e+00
 -1.85609472e+00  1.26684710e-01  8.73323739e-01 -1.86829031e+00
  1.93574149e-02  3.50238867e-02 -7.09581435e-01 -2.65726924e-01
  6.89000845e-01  1.96921319e-01 -4.12500016e-02 -5.08750021e-01
 -8.35937485e-02 -5.55892885e-01 -1.09017856e-01 -8.04687500e-01
  5.20535707e-01 -1.04401791e+00  9.35156286e-01  4.29196447e-01
 -1.44375002e+00  1.32968748e+00 -9.62028325e-01 -2.72949576e-01]","[-0.10058088  1.16407728 -1.84761965  0.15761116  1.07167006 -1.89314055
 -0.06551267  1.00994599 -1.85609472  0.12668471  0.87332374 -1.86829031]","[-0.04125    -0.50875002 -0.08359375 -0.55589288 -0.10901786 -0.8046875
  0.52053571 -1.04401791  0.93515629  0.42919645 -1.44375002  1.32968748]","(-0.11271416395902634, 1.0855460166931152, -1.6187081336975098, -0.05332522094249725, 1.097442388534546, -1.7659767866134644, 0.020637307316064835, 1.0019501447677612, -1.781412124633789, 0.1631600558757782, 0.8249526023864746, -1.654534101486206)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.35155851 -0.11334833 -0.29648563 -0.02160739 -0.21292971 -0.05168239
 -0.02978096  0.3494783  -0.17266218]","[ -1.56761097 -10.87147063  26.98968952 -26.76910816   2.73985408
  12.71842587  11.81345467  -4.08355916  11.69269747   5.62815545
 -10.08741528  29.42605066]"
7.289186000823975,"[ 0.56238735 -0.01262638  0.00203574  0.82677501 -0.10221128  1.15837371
 -1.8491919   0.14684387  1.06746268 -1.9061408  -0.06068275  1.00291479
 -1.85118616  0.13049543  0.85893041 -1.85567331  0.01935499  0.03506908
 -0.70954865  0.32975587  0.29059196  0.36949417 -0.23669644 -0.42821428
  0.07265625 -1.59598219 -0.14241071 -0.51796877  0.53625    -0.34866071
  0.2734375   0.4900893  -1.60678577  1.33359373 -0.92977685 -0.36812374]","[-0.10221128  1.15837371 -1.8491919   0.14684387  1.06746268 -1.9061408
 -0.06068275  1.00291479 -1.85118616  0.13049543  0.85893041 -1.85567331]","[-0.23669644 -0.42821428  0.07265625 -1.59598219 -0.14241071 -0.51796877
  0.53625    -0.34866071  0.2734375   0.4900893  -1.60678577  1.33359373]","(-0.07946963608264923, 1.0654531717300415, -1.6586722135543823, 0.018839187920093536, 1.141831398010254, -1.7384817600250244, 0.0455806702375412, 1.0146377086639404, -1.8171643018722534, 0.13618865609169006, 0.9054638743400574, -1.6682462692260742)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.29035032 -0.19154699 -0.28615016 -0.12140112 -0.12599367  0.12713787
  0.03170624  0.27735579 -0.16823828]","[  1.99616651 -12.34218732  22.88981193 -20.02050322   8.42264499
  18.39751995  14.25409758   0.34904563   4.86891317   2.14776191
   0.71712506  26.3045994 ]"
7.299006462097168,"[ 0.5605191  -0.01213848  0.00398518  0.82804292 -0.10459807  1.15349698
 -1.84761953  0.13608503  1.06501782 -1.90529716 -0.0564428   0.99888974
 -1.84669912  0.13532481  0.84556687 -1.83891451  0.01937199  0.03505368
 -0.70951551  0.46504444  0.02001479  0.53887123 -0.42625001 -0.27500001
  0.48750001 -1.01946425 -0.31428573 -0.0984375   0.04223214 -0.00785714
  0.46875     0.3457143  -1.63330364  1.31796873 -0.86392462 -0.50362122]","[-0.10459807  1.15349698 -1.84761953  0.13608503  1.06501782 -1.90529716
 -0.0564428   0.99888974 -1.84669912  0.13532481  0.84556687 -1.83891451]","[-0.42625001 -0.27500001  0.48750001 -1.01946425 -0.31428573 -0.0984375
  0.04223214 -0.00785714  0.46875     0.3457143  -1.63330364  1.31796873]","(-0.10131748020648956, 1.0619407892227173, -1.6541818380355835, 0.03030005283653736, 1.1399544477462769, -1.8108350038528442, -0.015622323378920555, 1.045663595199585, -1.8490054607391357, 0.12317564338445663, 0.8398553133010864, -1.690080165863037)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.28699592 -0.13342343 -0.29909202 -0.02120274 -0.18559915  0.14984262
 -0.11465799  0.2437624  -0.19931595]","[ -0.88836012 -11.7201868   24.4815858  -15.64680545   7.9746016
  10.94568409   4.98433326   5.54251683   1.13179529  -0.40860745
  -5.57958603  21.66519356]"
7.308932304382324,"[ 0.55795485 -0.00994425  0.00653343  0.829786   -0.11106954  1.14972043
 -1.83853066  0.12326137  1.06289792 -1.90433848 -0.05572293  1.00096619
 -1.84593213  0.13645945  0.83311129 -1.82668114  0.01935892  0.03510109
 -0.70949101  0.70792466 -0.16214544  0.72955346 -0.3938393  -0.50383931
  0.91171879 -1.08133924 -0.00982143  0.50937504  0.29955357  0.47241071
 -0.28281251 -0.37616071 -0.09035715  1.40234375 -0.80901748 -0.58778465]","[-0.11106954  1.14972043 -1.83853066  0.12326137  1.06289792 -1.90433848
 -0.05572293  1.00096619 -1.84593213  0.13645945  0.83311129 -1.82668114]","[-0.3938393  -0.50383931  0.91171879 -1.08133924 -0.00982143  0.50937504
  0.29955357  0.47241071 -0.28281251 -0.37616071 -0.09035715  1.40234375]","(-0.10923494398593903, 1.0638333559036255, -1.6521003246307373, 0.0371398888528347, 1.1668510437011719, -1.849348783493042, -0.009624009020626545, 1.063423752784729, -1.8955821990966797, 0.13062065839767456, 0.840164303779602, -1.689347267150879)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.28866825 -0.13781896 -0.28560302 -0.02464664 -0.20905161  0.16059589
 -0.09651773  0.26603273 -0.21508995]","[ -0.96320125 -11.7320798   24.92036623 -13.49247395  12.34095736
   8.07189888   6.3844327    8.84968194  -6.75679621  -1.82329892
   0.56823765  20.54976177]"
7.318689584732056,"[ 0.55474657 -0.00804432  0.00672738  0.83195329 -0.1125286   1.14489162
 -1.82997882  0.11542697  1.06527376 -1.89540315 -0.04794243  1.00696123
 -1.84834826  0.13449541  0.83204603 -1.81996977  0.01936757  0.03510771
 -0.7094847  -0.00686768 -0.38052461  0.81051356  0.00883929 -0.25535715
  1.4140625  -0.45571429  0.43312502  0.63749999  0.47732145  1.09901786
 -0.1640625  -0.05401786  0.00196429  0.32265624 -0.71153724 -0.7026484 ]","[-0.1125286   1.14489162 -1.82997882  0.11542697  1.06527376 -1.89540315
 -0.04794243  1.00696123 -1.84834826  0.13449541  0.83204603 -1.81996977]","[ 0.00883929 -0.25535715  1.4140625  -0.45571429  0.43312502  0.63749999
  0.47732145  1.09901786 -0.1640625  -0.05401786  0.00196429  0.32265624]","(-0.09984825551509857, 1.0657408237457275, -1.6566400527954102, 0.06087341904640198, 1.201951265335083, -1.89618718624115, 0.013438306748867035, 1.0782747268676758, -1.9680569171905518, 0.13480228185653687, 0.8348001837730408, -1.6847422122955322)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.28204346 -0.14734223 -0.24981236 -0.02591655 -0.19109562  0.20376889
 -0.03793307  0.28420696 -0.20872287]","[  1.53547883 -10.18501616  24.86950123  -7.85901572  17.56399798
   1.81919926   8.73627198  11.78336012 -14.73751771  -0.1255355
   0.33363692  17.06004849]"
7.328634977340698,"[ 5.50978005e-01 -5.29026054e-03  5.91956498e-03  8.34482014e-01
 -1.15911439e-01  1.14154851e+00 -1.81214619e+00  1.05583534e-01
  1.07279229e+00 -1.89348567e+00 -4.24070843e-02  1.01720989e+00
 -1.85471427e+00  1.36689901e-01  8.27980340e-01 -1.81544471e+00
  1.93747804e-02  3.51383500e-02 -7.09537506e-01  1.79553598e-01
 -5.68011165e-01  8.31818879e-01 -5.57857156e-01 -2.87767857e-01
  1.99687505e+00 -1.37205362e+00  1.14223218e+00 -1.56250002e-03
  4.16428566e-01  1.35928571e+00 -1.12187505e+00  2.27857143e-01
 -5.97142875e-01  8.89843762e-01 -6.37424529e-01 -7.70512819e-01]","[-0.11591144  1.14154851 -1.81214619  0.10558353  1.07279229 -1.89348567
 -0.04240708  1.01720989 -1.85471427  0.1366899   0.82798034 -1.81544471]","[-5.57857156e-01 -2.87767857e-01  1.99687505e+00 -1.37205362e+00
  1.14223218e+00 -1.56250002e-03  4.16428566e-01  1.35928571e+00
 -1.12187505e+00  2.27857143e-01 -5.97142875e-01  8.89843762e-01]","(-0.09638157486915588, 1.089516282081604, -1.658280611038208, 0.08275178074836731, 1.2124894857406616, -1.9410626888275146, 0.01902337186038494, 1.0517089366912842, -2.024001359939575, 0.13453441858291626, 0.8386553525924683, -1.6946016550064087)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.30717582 -0.12972203 -0.183057   -0.02918929 -0.18628071  0.24094418
 -0.02146889  0.2872678  -0.24463345]","[  0.65048237  -7.05513921  24.30062866  -6.83313946  20.05066264
  -5.6663533    8.55950998   8.18324399 -23.51078832   0.42706898
  -0.52110207  17.04985458]"
7.338932752609253,"[ 5.47352076e-01 -2.27975147e-03  4.63134656e-03  8.36886525e-01
 -1.20020114e-01  1.13880503e+00 -1.79419863e+00  9.14424285e-02
  1.08987772e+00 -1.89206660e+00 -3.70936915e-02  1.03132892e+00
 -1.86575890e+00  1.40454873e-01  8.24843228e-01 -1.80996072e+00
  1.93755161e-02  3.51771191e-02 -7.09563076e-01  2.71970336e-03
 -6.53232336e-01  8.90408397e-01 -1.03124999e-01 -1.22767858e-01
  1.98671877e+00 -1.12258935e+00  2.34732151e+00  1.29687503e-01
  1.22866070e+00  1.80419648e+00 -2.40546870e+00  5.34285724e-01
 -1.66964289e-02  5.50000012e-01 -5.14441371e-01 -8.57525587e-01]","[-0.12002011  1.13880503 -1.79419863  0.09144243  1.08987772 -1.8920666
 -0.03709369  1.03132892 -1.8657589   0.14045487  0.82484323 -1.80996072]","[-0.103125   -0.12276786  1.98671877 -1.12258935  2.34732151  0.1296875
  1.2286607   1.80419648 -2.4054687   0.53428572 -0.01669643  0.55000001]","(-0.092795729637146, 1.0773167610168457, -1.67244291305542, 0.09739552438259125, 1.2032583951950073, -2.007939338684082, 0.03970477357506752, 1.1046156883239746, -2.0888254642486572, 0.12905502319335938, 0.8637230396270752, -1.700994849205017)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.27092135 -0.08016076 -0.19290115 -0.06660236 -0.18700939  0.25296262
  0.02876528  0.28262278 -0.25496912]","[  2.93032673  -7.6854078   20.4490869   -2.65934964  20.53426433
 -13.39979364  12.82499946  14.13371527 -33.76132774   0.24627499
   4.57660831  14.61693901]"
7.348614931106567,"[ 5.43500245e-01  2.36501364e-04  2.45824456e-03  8.39405358e-01
 -1.21061921e-01  1.13773954e+00 -1.77866697e+00  7.49883503e-02
  1.11813927e+00 -1.89517307e+00 -2.10201070e-02  1.04792333e+00
 -1.88919044e+00  1.46448344e-01  8.24387848e-01 -1.80750632e+00
  1.93720702e-02  3.51968817e-02 -7.09624350e-01 -2.15659484e-01
 -6.55362844e-01  9.64976907e-01 -7.85714313e-02  1.92499995e-01
  1.28828132e+00 -1.11473215e+00  3.44339299e+00 -3.75000000e-01
  1.88276792e+00  1.00866067e+00 -3.72265625e+00  7.18928576e-01
 -1.66964289e-02  2.09375009e-01 -4.25779790e-01 -9.04826820e-01]","[-0.12106192  1.13773954 -1.77866697  0.07498835  1.11813927 -1.89517307
 -0.02102011  1.04792333 -1.88919044  0.14644834  0.82438785 -1.80750632]","[-0.07857143  0.1925      1.28828132 -1.11473215  3.44339299 -0.375
  1.88276792  1.00866067 -3.72265625  0.71892858 -0.01669643  0.20937501]","(-0.08085088431835175, 1.0980281829833984, -1.683973789215088, 0.08694248646497726, 1.2310152053833008, -2.056055784225464, 0.06143181398510933, 1.0797367095947266, -2.139559507369995, 0.1353713721036911, 0.866490364074707, -1.7073193788528442)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.28153136 -0.08244458 -0.13537246 -0.0726573  -0.16276798  0.21640414
  0.07600392  0.30549458 -0.29440185]","[  4.54939909  -4.1481514   15.13333285  -1.92165423  23.76241565
 -20.27004266  15.46008234   6.81177461 -40.96188831   0.83862607
   4.96011008  12.55037136]"
7.359112501144409,"[ 5.39590120e-01  1.71197671e-03 -3.59783473e-04  8.41926038e-01
 -1.20942079e-01  1.13790703e+00 -1.76543653e+00  6.81508482e-02
  1.14771199e+00 -1.90207577e+00  1.05730188e-03  1.05922425e+00
 -1.92516232e+00  1.54130235e-01  8.24280739e-01 -1.80727625e+00
  1.93694681e-02  3.52049060e-02 -7.09692240e-01 -3.49882782e-01
 -4.94507909e-01  8.97865236e-01 -7.85714295e-03 -5.59821427e-02
  1.16718757e+00 -1.26696423e-01  2.27660728e+00 -1.76484382e+00
  1.90633929e+00  9.52678561e-01 -3.81953120e+00  7.02232122e-01
  1.02142856e-01 -1.17968753e-01 -2.85021216e-01 -9.58521187e-01]","[-1.20942079e-01  1.13790703e+00 -1.76543653e+00  6.81508482e-02
  1.14771199e+00 -1.90207577e+00  1.05730188e-03  1.05922425e+00
 -1.92516232e+00  1.54130235e-01  8.24280739e-01 -1.80727625e+00]","[-0.00785714 -0.05598214  1.16718757 -0.12669642  2.27660728 -1.76484382
  1.90633929  0.95267856 -3.8195312   0.70223212  0.10214286 -0.11796875]","(-0.08173494786024094, 1.071248173713684, -1.6931302547454834, 0.11937135457992554, 1.2346632480621338, -2.0782456398010254, 0.07491745054721832, 1.1039682626724243, -2.1789979934692383, 0.13649728894233704, 0.8768107891082764, -1.7022665739059448)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.22828826 -0.08235262 -0.12805103 -0.10079099 -0.17928627  0.26160622
  0.11100986  0.32303327 -0.28002995]","[ 4.64207712e+00 -8.10035011e+00  1.21060095e+01  5.71515100e+00
  1.71770213e+01 -2.62587463e+01  1.45083756e+01  8.18257344e+00
 -4.16650393e+01  8.37574899e-03  6.55750455e+00  1.21422451e+01]"
7.369525909423828,"[ 5.35721898e-01  2.95880158e-03 -2.68859859e-03  8.44385028e-01
 -1.20966047e-01  1.13812387e+00 -1.75546575e+00  6.88007325e-02
  1.17545569e+00 -1.92742491e+00  1.82396695e-02  1.06524861e+00
 -1.97263896e+00  1.60649925e-01  8.25718939e-01 -1.80827332e+00
  1.93733089e-02  3.51809077e-02 -7.09756732e-01 -1.07002527e-01
 -4.62549955e-01  9.27692652e-01 -4.02678587e-02  2.00357139e-01
  7.71093786e-01  3.09375018e-01  2.67339277e+00 -3.33828139e+00
  1.76982141e+00  2.50446439e-01 -6.07734394e+00  6.99285746e-01
  1.03124999e-01 -1.12500004e-01 -1.87381789e-01 -9.82287169e-01]","[-0.12096605  1.13812387 -1.75546575  0.06880073  1.17545569 -1.92742491
  0.01823967  1.06524861 -1.97263896  0.16064993  0.82571894 -1.80827332]","[-0.04026786  0.20035714  0.77109379  0.30937502  2.67339277 -3.33828139
  1.76982141  0.25044644 -6.07734394  0.69928575  0.103125   -0.1125    ]","(-0.0885905772447586, 1.0833323001861572, -1.687382698059082, 0.10915431380271912, 1.2608469724655151, -2.102992534637451, 0.030452178791165352, 1.1350429058074951, -2.1855251789093018, 0.13648317754268646, 0.8684497475624084, -1.7072243690490723)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.24055019 -0.09966803 -0.14549673 -0.09449625 -0.20640905  0.22708239
  0.03678067  0.33199069 -0.29704693]","[  3.73187733  -5.91912538  10.41516405   5.73020123  18.181741
 -30.90739179   6.76275282   9.05686069 -43.56549132  -0.77798577
   5.39434118  11.68732461]"
7.378844976425171,"[ 5.31798422e-01  4.64579090e-03 -3.91668826e-03  8.46849203e-01
 -1.20905854e-01  1.14158762e+00 -1.75028849e+00  7.26490393e-02
  1.19473398e+00 -1.96393359e+00  3.19487974e-02  1.07304060e+00
 -2.02387381e+00  1.67324588e-01  8.25286627e-01 -1.80965400e+00
  1.93722676e-02  3.51846591e-02 -7.09806263e-01  4.10692245e-02
 -4.15678322e-01  9.08517897e-01  0.00000000e+00  1.77767858e-01
  1.77343756e-01  6.32499993e-01  1.87294650e+00 -4.22109365e+00
  1.60089290e+00  7.88660705e-01 -5.87343740e+00  6.46250010e-01
 -2.94642849e-03 -1.03124999e-01 -3.76921259e-02 -9.99289393e-01]","[-0.12090585  1.14158762 -1.75028849  0.07264904  1.19473398 -1.96393359
  0.0319488   1.0730406  -2.02387381  0.16732459  0.82528663 -1.809654  ]","[ 0.00000000e+00  1.77767858e-01  1.77343756e-01  6.32499993e-01
  1.87294650e+00 -4.22109365e+00  1.60089290e+00  7.88660705e-01
 -5.87343740e+00  6.46250010e-01 -2.94642849e-03 -1.03124999e-01]","(-0.07365744560956955, 1.1075667142868042, -1.6815780401229858, 0.10128819942474365, 1.28636634349823, -2.1134846210479736, 0.04582955315709114, 1.1565097570419312, -2.2010092735290527, 0.1419716477394104, 0.8623069524765015, -1.7013070583343506)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.26400691 -0.12984051 -0.14472821 -0.10297257 -0.18361336  0.19420008
  0.07966224  0.36260822 -0.28875697]","[  5.62256058  -3.51518361   8.70857438   5.30556003  16.52309108
 -30.45985401   6.45448864  12.29881126 -38.69943285  -1.07824983
   4.39657947  12.58391076]"
